Date,ViaNumber,Day,numbMales,ct,sd,y,se,Initials,Notes
Eyl.20,43,D,2,0,0,1,0,HNT,
Eyl.20,43,D,1,0,0,1,1,HNT,
Eyl.20,43,D,2,1,1,1,1,HNT,
Eyl.20,43,D,1,1,1,1,0,HNT,
Eyl.20,43,D,1,0,1,1,0,HNT,
Eyl.20,51,D,1,0,0,0,0,HNT,
Eyl.20,51,D,1,0,1,1,0,HNT,
Eyl.20,57,D,2,1,1,0,0,HNT,
Eyl.20,57,D,1,0,1,0,0,HNT,
Eyl.20,57,D,1,1,1,1,1,HNT,
Eyl.20,57,D,3,0,0,1,0,HNT,
Eyl.20,54,D,2,0,0,0,0,HNT,
Eyl.20,54,D,1,0,0,0,1,HNT,
Eyl.20,54,D,1,1,1,0,1,HNT,
Eyl.20,54,D,2,1,1,1,1,HNT,
Eyl.20,54,D,2,0,0,1,1,HNT,
Eyl.20,56,D,2,0,0,0,0,HNT,
Eyl.20,56,D,1,1,1,0,1,HNT,
Eyl.20,56,D,1,1,1,0,0,HNT,
Eyl.20,56,D,1,0,0,1,1,HNT,
Eyl.20,56,D,2,1,1,1,1,HNT,
Eyl.20,52,D,4,0,0,0,0,HNT,
Eyl.20,52,D,3,0,0,0,1,HNT,
Eyl.20,52,D,2,1,1,1,1,HNT,
Eyl.20,52,D,1,1,1,1,0,HNT,
Eyl.20,52,D,2,0,0,1,1,HNT,
Eyl.20,52,D,3,0,0,1,0,HNT,
Eyl.20,67,C,1,0,0,1,0,HNT,
Eyl.20,67,C,3,0,0,1,1,HNT,
Eyl.20,67,C,2,1,1,1,0,HNT,
Eyl.20,67,C,3,1,1,1,1,HNT,
Eyl.20,67,C,5,0,0,0,1,HNT,
Eyl.20,67,C,3,0,0,0,0,HNT,
Eyl.20,67,C,3,1,1,0,0,HNT,
Eyl.20,67,C,3,1,1,0,1,HNT,
Eyl.20,65,C,1,0,1,1,0,HNT,
Eyl.20,65,C,1,1,1,1,0,HNT,
Eyl.20,65,C,1,0,0,1,0,HNT,
Eyl.20,65,C,1,0,0,1,1,HNT,
Eyl.20,84,C,5,0,0,0,0,HNT,
Eyl.20,84,C,2,0,0,0,1,HNT,
Eyl.20,84,C,1,1,1,0,0,HNT,
Eyl.20,84,C,1,0,1,1,0,HNT,
Eyl.20,81,C,1,0,0,0,0,KEW,
Eyl.20,81,C,1,1,1,1,0,KEW,
Eyl.20,81,C,1,1,1,1,0,KEW,
Eyl.20,81,C,1,1,1,0,1,KEW,
Eyl.20,81,C,1,0,0,0,0,KEW,
Eyl.20,81,C,1,1,1,0,0,KEW,
Eyl.20,81,C,1,0,0,0,0,KEW,
Eyl.20,81,C,1,1,1,0,1,KEW,
Eyl.20,81,C,1,0,0,0,1,KEW,
Eyl.20,81,C,1,0,0,0,0,KEW,
Eyl.20,62,C,1,1,1,1,0,KEW,
Eyl.20,62,C,1,1,1,1,1,KEW,
Eyl.20,62,C,1,1,1,1,0,KEW,
Eyl.20,62,C,1,0,0,1,0,KEW,
Eyl.20,62,C,1,1,1,0,0,KEW,
Eyl.20,62,C,1,1,1,0,1,KEW,
Eyl.20,62,C,1,0,0,0,0,KEW,
Eyl.20,62,C,1,0,0,0,1,KEW,
Eyl.20,62,C,1,0,0,0,1,KEW,
Eyl.20,62,C,1,0,0,0,0,KEW,
Eyl.20,77,C,1,0,0,1,0,KEW,
Eyl.20,77,C,1,0,0,1,1,KEW,
Eyl.20,77,C,1,1,1,1,1,KEW,
Eyl.20,77,C,1,1,1,1,1,KEW,
Eyl.20,77,C,1,1,1,1,0,KEW,
Eyl.20,77,C,1,0,0,1,0,KEW,
Eyl.20,77,C,1,1,1,0,1,KEW,
Eyl.20,77,C,1,0,0,0,0,KEW,
Eyl.20,77,C,1,0,0,0,1,KEW,
Eyl.20,77,C,1,0,0,0,0,KEW,
Eyl.20,77,C,1,1,1,0,1,KEW,
Eyl.20,77,C,1,1,1,0,0,KEW,
Eyl.20,77,C,1,0,0,0,1,KEW,
Eyl.20,77,C,1,1,1,0,1,KEW,
Eyl.20,77,C,1,1,1,0,1,KEW,
Eyl.20,77,C,1,0,0,0,1,KEW,
Eyl.20,74,C,1,1,1,1,1,KEW,
Eyl.20,74,C,1,1,1,1,0,KEW,
Eyl.20,74,C,1,0,0,1,0,KEW,
Eyl.20,74,C,1,0,0,1,1,KEW,
Eyl.20,74,C,1,0,0,0,1,KEW,
Eyl.20,71,C,1,1,1,1,1,KEW,
Eyl.20,71,C,1,0,0,1,1,KEW,
Eyl.20,71,C,1,0,0,1,0,KEW,
Eyl.20,71,C,1,0,0,1,1,KEW,
Eyl.20,71,C,1,1,1,0,1,KEW,
Eyl.20,71,C,1,1,1,0,1,KEW,
Eyl.20,57,C,1,1,1,1,1,KEW,
Eyl.20,57,C,1,1,1,1,0,KEW,
Eyl.20,57,C,1,1,1,1,0,KEW,
Eyl.20,57,C,1,1,1,1,0,KEW,
Eyl.20,57,C,1,1,1,1,0,KEW,
Eyl.20,57,C,1,1,1,1,1,KEW,
Eyl.20,57,C,1,1,1,0,1,KEW,
Eyl.20,57,C,1,1,1,0,0,KEW,
Eyl.20,57,C,1,1,1,0,0,KEW,
Eyl.20,57,C,1,0,0,0,1,KEW,
Eyl.20,57,C,1,0,0,0,0,KEW,
Eyl.20,57,C,1,0,0,0,0,KEW,
Eyl.20,57,C,1,0,0,0,1,KEW,
Eyl.20,57,C,1,1,1,0,1,KEW,
Eyl.20,56,C,1,0,0,0,0,KEW,
Eyl.20,56,C,1,1,1,1,1,KEW,
Eyl.20,56,C,1,1,1,1,0,KEW,
Eyl.20,56,C,1,1,1,1,0,KEW,
Eyl.20,56,C,1,0,0,1,0,KEW,
Eyl.20,56,C,1,1,1,0,0,KEW,
Eyl.20,56,C,1,0,0,0,1,KEW,
Eyl.20,56,C,1,1,1,0,1,KEW,
Eyl.20,56,C,1,0,0,0,0,KEW,
Eyl.20,56,C,1,0,0,0,1,KEW,
Eyl.20,56,C,1,1,1,1,1,KEW,
Eyl.20,79,C,1,1,1,1,0,KEW,
Eyl.20,79,C,1,0,0,0,0,KEW,
Eyl.20,79,C,1,1,1,1,1,KEW,
Eyl.20,79,C,1,0,0,1,0,KEW,
Eyl.20,79,C,1,0,0,1,0,KEW,
Eyl.20,79,C,1,1,1,1,1,KEW,
Eyl.20,79,C,1,0,0,0,0,KEW,
Eyl.20,76,C,1,0,0,0,0,KEW,
Eyl.20,76,C,1,0,0,0,0,KEW,
Eyl.20,76,C,1,1,1,1,1,KEW,
Eyl.20,89,C,1,0,0,0,0,KEW,
Eyl.20,88,C,1,0,0,0,0,KEW,
Eyl.20,88,C,1,0,0,0,0,KEW,
Eyl.20,88,C,1,1,1,1,1,KEW,
Eyl.20,88,C,1,1,1,0,1,KEW,
Eyl.20,88,C,1,0,0,0,0,KEW,
Eyl.20,96,C,1,0,0,1,0,KEW,
Eyl.20,96,C,1,0,0,0,1,KEW,
Eyl.20,96,C,1,0,0,0,1,KEW,
Eyl.20,96,C,1,0,0,0,0,KEW,
Eyl.20,96,C,1,0,0,0,0,KEW,
Eyl.20,96,C,1,0,0,0,1,KEW,
Eyl.20,96,C,1,0,0,0,1,KEW,
Eyl.20,96,C,1,1,1,1,1,KEW,
Eyl.20,96,C,1,1,1,1,1,KEW,
Eyl.20,96,C,1,0,0,0,0,KEW,
Eyl.20,96,C,1,1,1,1,1,KEW,
Eyl.20,74,C,1,0,0,0,0,KEW,
Eyl.20,74,C,1,1,1,1,0,KEW,
Eyl.20,74,C,1,1,1,1,0,KEW,
Eyl.20,74,C,1,0,0,0,1,KEW,
Eyl.20,74,C,1,0,0,0,1,KEW,
Eyl.20,74,C,1,0,0,0,0,KEW,
Eyl.20,74,C,1,0,0,1,1,KEW,
Eyl.20,74,C,1,1,1,1,1,KEW,
Eyl.20,74,C,1,1,1,1,1,KEW,
Eyl.20,59,C,1,1,1,1,1,KEW,
Eyl.20,59,C,1,0,0,1,0,KEW,
Eyl.20,59,C,1,1,1,1,1,KEW,
Eyl.20,59,C,1,0,0,1,1,KEW,
Eyl.20,59,C,1,1,1,0,0,KEW,
Eyl.20,59,C,1,1,1,0,1,KEW,
Eyl.20,59,C,1,0,0,0,0,KEW,
Eyl.20,59,C,1,0,0,1,0,KEW,
Eyl.20,59,C,1,0,0,1,0,KEW,
Eyl.20,59,C,1,1,1,1,0,KEW,
Eyl.20,59,C,1,0,0,1,0,KEW,
Eyl.20,59,C,1,1,1,1,1,KEW,
Eyl.20,60,C,1,0,0,0,1,KEW,
Eyl.20,60,C,1,1,1,0,0,KEW,
Eyl.20,60,C,1,1,1,1,0,KEW,
Eyl.20,60,C,1,1,1,1,1,KEW,
Eyl.20,60,C,1,1,1,1,1,KEW,
Eyl.20,60,C,1,0,0,0,0,KEW,
Eyl.20,60,C,1,1,1,0,0,KEW,
Eyl.20,52,C,1,1,1,1,1,KEW,
Eyl.20,52,C,1,1,1,1,0,KEW,
Eyl.20,52,C,1,1,1,1,1,KEW,
Eyl.20,52,C,1,0,0,0,1,KEW,
Eyl.20,52,C,1,0,0,0,0,KEW,
Eyl.20,52,C,1,0,0,0,1,KEW,
Eyl.20,52,C,1,1,1,0,0,KEW,
Eyl.20,52,C,1,0,0,0,0,KEW,
Eyl.20,52,C,1,0,0,0,0,KEW,
Eyl.20,51,C,1,0,0,1,0,KEW,
Eyl.20,51,C,1,0,0,1,1,KEW,
Eyl.20,51,C,1,0,0,1,0,KEW,
Eyl.20,51,C,1,1,1,1,1,KEW,
Eyl.20,51,C,1,1,1,1,0,KEW,
Eyl.20,51,C,1,0,0,1,0,KEW,
Eyl.20,51,C,1,1,1,1,0,KEW,
Eyl.20,51,C,1,1,1,0,1,KEW,
Eyl.20,55,C,1,0,1,0,0,UHA,
Eyl.20,55,C,1,0,1,0,1,UHA,
Eyl.20,55,C,1,0,0,0,0,UHA,
Eyl.20,95,C,1,0,0,0,1,UHA,
Eyl.20,95,C,2,0,0,1,0,UHA,
Eyl.20,95,C,1,1,1,0,0,UHA,
Eyl.20,95,C,2,0,0,0,1,UHA,
Eyl.20,95,C,1,0,1,0,0,UHA,
Eyl.20,95,C,2,0,0,0,0,UHA,
Eyl.20,95,C,1,0,0,1,1,UHA,
Eyl.20,73,C,1,1,1,1,0,UHA,
Eyl.20,73,C,1,0,0,1,1,UHA,
Eyl.20,73,C,1,0,0,0,0,UHA,
Eyl.20,73,C,1,0,0,1,0,UHA,
Eyl.20,73,C,1,1,1,0,0,UHA,
Eyl.20,73,C,1,0,0,0,1,UHA,
Eyl.20,64,C,3,0,0,1,0,UHA,
Eyl.20,64,C,1,0,1,0,1,UHA,
Eyl.20,64,C,1,0,1,0,0,UHA,
Eyl.20,64,C,2,0,0,0,1,UHA,
Eyl.20,64,C,4,0,0,0,0,UHA,
Eyl.20,64,C,1,1,1,1,0,UHA,
Eyl.20,64,C,1,0,1,1,1,UHA,
Eyl.20,80,C,1,1,1,1,0,UHA,
Eyl.20,80,C,1,0,0,0,1,UHA,
Eyl.20,80,C,1,0,0,1,1,UHA,
Eyl.20,80,C,1,0,1,1,0,UHA,
Eyl.20,80,C,1,0,1,0,0,UHA,
Eyl.20,80,C,1,1,1,1,0,UHA,
Eyl.20,80,C,1,0,1,1,1,UHA,
Eyl.20,85,C,9,0,0,0,0,UHA,
Eyl.20,91,C,1,0,0,1,1,UHA,
Eyl.20,87,C,1,1,1,0,0,UHA,
Eyl.20,87,C,1,0,0,1,0,UHA,
Eyl.20,87,C,5,0,0,0,0,UHA,
Eyl.20,87,C,1,0,0,0,1,UHA,
Eyl.20,87,C,1,1,1,0,0,UHA,
Eyl.20,87,C,1,1,1,1,0,UHA,
Eyl.20,87,C,1,0,0,1,1,UHA,
Eyl.20,85,B,3,0,0,0,0,UHA,
Eyl.20,85,B,1,0,1,0,0,UHA,
Eyl.20,42,B,1,0,0,0,1,UHA,
Eyl.20,42,B,6,0,0,0,0,UHA,
Eyl.20,42,B,1,1,1,0,0,UHA,
Eyl.20,42,B,1,1,1,1,0,UHA,
Eyl.20,39,B,1,0,0,0,1,UHA,
Eyl.20,39,B,1,1,1,1,1,UHA,
Eyl.20,54,B,2,1,1,0,1,UHA,
Eyl.20,50,B,3,1,1,1,1,UHA,
Eyl.20,50,B,1,0,1,0,1,UHA,
Eyl.20,50,B,1,1,1,0,0,UHA,
Eyl.20,50,B,2,0,0,1,0,UHA,
Eyl.20,50,B,1,0,1,0,0,UHA,
Eyl.20,50,B,2,0,0,0,1,UHA,
Eyl.20,64,B,1,1,1,0,0,UHA,
Eyl.20,64,B,2,0,0,0,0,UHA,
Eyl.20,77,B,1,0,1,0,0,UHA,
Eyl.20,77,B,2,0,0,0,0,UHA,
Eyl.20,77,B,2,1,1,1,0,UHA,
Eyl.20,77,B,1,0,0,1,0,UHA,
Eyl.20,57,B,1,0,0,1,0,UHA,
Eyl.20,57,B,3,0,0,0,0,UHA,
Eyl.20,57,B,1,1,1,1,0,UHA,
Eyl.20,56,B,1,0,0,0,0,UHA,
Eyl.20,56,B,2,1,1,1,1,UHA,
Eyl.20,56,B,1,1,1,0,0,UHA,
Eyl.20,56,B,1,0,0,1,0,UHA,
Eyl.20,56,B,1,0,0,0,1,UHA,
Eyl.20,53,B,1,1,1,1,0,UHA,
Eyl.20,53,B,2,0,0,1,0,UHA,
Eyl.20,53,B,1,0,0,0,1,UHA,
Eyl.20,18,B,2,1,1,1,0,UHA,
Eyl.20,18,B,1,0,1,1,0,UHA,
Eyl.20,18,B,1,1,1,0,0,UHA,
Eyl.20,18,B,1,0,0,1,0,UHA,
Eyl.20,18,B,1,0,0,0,0,UHA,
Eyl.20,5,B,1,0,0,0,0,UHA,
Eyl.20,5,B,1,0,0,0,1,UHA,
Eyl.20,5,B,1,1,1,1,0,UHA,
Eyl.20,5,B,2,0,0,1,0,UHA,
Eyl.20,82,B,2,0,0,1,0,UHA,
Eyl.20,81,B,1,0,0,1,1,UHA,
Eyl.20,81,B,1,0,1,1,0,UHA,
Eyl.20,81,B,2,0,0,0,1,UHA,
Eyl.20,81,B,1,1,1,0,0,UHA,
Eyl.20,81,B,1,1,1,1,0,UHA,
Eyl.20,95,B,2,0,0,1,0,UHA,
Eyl.20,95,B,1,0,0,1,1,UHA,
Eyl.20,95,B,3,0,0,0,0,UHA,
Eyl.20,89,B,3,1,1,1,0,UHA,
Eyl.20,89,B,4,0,0,0,0,UHA,
Eyl.20,89,B,2,0,1,1,0,UHA,
Eyl.20,88,B,2,0,0,0,0,UHA,
Eyl.20,88,B,6,1,1,1,0,UHA,
Eyl.20,88,B,3,0,0,0,1,UHA,
Eyl.20,88,B,1,1,1,1,1,UHA,
Eyl.20,88,B,1,0,0,0,0,UHA,
Eyl.20,91,B,2,0,0,0,1,UHA,
Eyl.20,91,B,2,1,1,0,1,UHA,
Eyl.20,91,B,1,1,1,1,0,UHA,
Eyl.20,91,B,3,0,0,0,0,UHA,
Eyl.20,94,B,1,1,1,1,1,UHA,
Eyl.20,94,B,1,1,1,1,1,UHA,
Eyl.20,94,B,1,1,1,1,0,UHA,
Eyl.20,94,B,1,1,1,0,1,UHA,
Eyl.20,94,B,1,0,0,0,1,UHA,
Eyl.20,94,B,3,0,0,0,0,UHA,
Eyl.20,51,C,3,0,0,0,0,UHA,
Eyl.20,51,C,2,0,0,0,1,UHA,
Eyl.20,51,C,4,1,1,1,0,UHA,
Eyl.20,51,C,1,1,1,1,1,UHA,
Eyl.20,51,C,1,1,1,0,0,UHA,
Eyl.20,51,C,1,0,0,1,0,UHA,
Eyl.20,51,C,4,0,0,0,0,UHA,
Eyl.20,51,C,1,0,1,0,0,UHA,
Eyl.21,54,D,1,0,0,1,0,AKT,
Eyl.21,54,D,1,0,0,1,0,AKT,
Eyl.21,54,D,1,1,1,0,1,AKT,
Eyl.21,54,D,1,0,0,0,0,AKT,
Eyl.21,54,D,1,0,1,0,1,AKT,
Eyl.21,54,D,1,1,1,1,1,AKT,
Eyl.21,54,D,1,0,0,1,0,AKT,
Eyl.21,54,D,1,0,0,0,0,AKT,
Eyl.21,54,D,1,0,1,0,0,AKT,
Eyl.21,54,D,1,1,1,0,0,AKT,
Eyl.21,54,D,1,1,1,0,1,AKT,
Eyl.21,9,D,1,0,0,0,1,AKT,
Eyl.21,9,D,1,1,1,1,1,AKT,
Eyl.21,9,D,1,1,1,1,1,AKT,
Eyl.21,9,D,1,1,1,1,1,AKT,
Eyl.21,9,D,1,0,0,1,0,AKT,
Eyl.21,55,D,1,0,0,0,0,AKT,
Eyl.21,55,D,1,0,0,1,0,AKT,
Eyl.21,55,D,1,0,0,1,1,AKT,
Eyl.21,55,D,1,0,0,1,1,AKT,
Eyl.21,55,D,1,0,0,0,1,AKT,
Eyl.21,55,D,1,1,1,1,1,AKT,
Eyl.21,55,D,1,0,0,0,0,AKT,
Eyl.21,55,D,1,0,0,0,0,AKT,
Eyl.21,55,D,1,0,0,0,0,AKT,
Eyl.21,55,D,1,0,0,0,1,AKT,
Eyl.21,55,D,1,0,0,0,0,AKT,
Eyl.21,55,D,1,0,0,0,0,AKT,
Eyl.21,55,D,1,1,1,0,0,AKT,
Eyl.21,55,D,1,1,1,0,1,AKT,
Eyl.21,55,D,1,0,0,1,0,AKT,
Eyl.21,55,D,1,1,1,1,0,AKT,
Eyl.21,55,D,1,1,1,1,0,AKT,
Eyl.21,57,D,1,1,1,0,0,AKT,
Eyl.21,57,D,1,1,1,1,1,AKT,
Eyl.21,57,D,1,1,1,1,1,AKT,
Eyl.21,57,D,1,0,0,0,0,AKT,
Eyl.21,57,D,1,0,0,0,1,AKT,
Eyl.21,57,D,1,1,1,0,0,AKT,
Eyl.21,57,D,1,0,0,0,1,AKT,
Eyl.21,57,D,1,1,1,1,1,AKT,
Eyl.21,57,D,1,1,1,1,1,AKT,
Eyl.21,57,D,1,0,1,0,1,AKT,
Eyl.21,55,D,1,1,1,0,0,AKT,
Eyl.21,38,D,1,0,1,0,0,AKT,
Eyl.21,38,D,1,0,0,1,0,AKT,
Eyl.21,38,D,1,0,0,0,1,AKT,
Eyl.21,38,D,1,0,0,1,1,AKT,
Eyl.21,38,D,1,1,1,1,0,AKT,
Eyl.21,38,D,1,1,1,1,1,AKT,
Eyl.21,38,D,1,0,0,0,0,AKT,
Eyl.21,38,D,1,1,1,0,0,AKT,
Eyl.21,38,D,1,1,1,0,1,AKT,
Eyl.21,38,D,1,0,0,0,0,AKT,
Eyl.21,38,D,1,0,0,0,1,AKT,
Eyl.21,38,D,1,1,1,0,0,AKT,
Eyl.21,38,D,1,1,1,0,0,AKT,
Eyl.21,38,D,1,0,1,1,0,AKT,
Eyl.21,38,D,1,1,1,1,1,AKT,
Eyl.21,59,D,1,1,1,0,0,AKT,
Eyl.21,59,D,1,0,0,1,1,AKT,
Eyl.21,59,D,1,1,1,1,1,AKT,
Eyl.21,59,D,1,0,0,0,0,AKT,
Eyl.21,59,D,1,0,1,0,1,AKT,
Eyl.21,59,D,1,1,1,1,1,AKT,
Eyl.21,59,D,1,0,0,0,0,AKT,
Eyl.21,59,D,1,0,0,0,0,AKT,
Eyl.21,59,D,1,1,1,1,1,AKT,
Eyl.21,40,D,1,0,0,0,0,AKT,
Eyl.21,40,D,1,1,1,0,0,AKT,
Eyl.21,40,D,1,1,1,0,0,AKT,
Eyl.21,40,D,1,0,1,0,1,AKT,
Eyl.21,40,D,1,0,0,0,0,AKT,
Eyl.21,40,D,1,0,0,0,0,AKT,
Eyl.21,40,D,1,0,0,1,1,AKT,
Eyl.21,40,D,1,1,1,1,1,AKT,
Eyl.21,40,D,1,0,0,0,1,AKT,
Eyl.21,40,D,1,0,0,0,1,AKT,
Eyl.21,40,D,1,1,1,0,0,AKT,
Eyl.21,40,D,1,0,0,0,0,AKT,
Eyl.21,40,D,1,0,0,0,0,AKT,
Eyl.21,40,D,1,0,1,0,1,AKT,
Eyl.21,40,D,1,1,1,1,0,AKT,
Eyl.21,40,D,1,1,1,1,1,AKT,
Eyl.21,40,D,1,1,1,1,1,AKT,
Eyl.21,39,D,1,1,1,0,0,AKT,
Eyl.21,39,D,1,1,1,0,0,AKT,
Eyl.21,39,D,1,1,1,1,0,AKT,
Eyl.21,39,D,1,0,0,0,0,AKT,
Eyl.21,39,D,1,0,0,0,1,AKT,
Eyl.21,39,D,1,0,0,0,1,AKT,
Eyl.21,39,D,1,0,0,0,0,AKT,
Eyl.21,39,D,1,0,0,0,1,AKT,
Eyl.21,39,D,1,0,0,0,1,AKT,
Eyl.21,39,D,1,0,0,1,1,AKT,
Eyl.21,39,D,1,1,1,1,0,AKT,
Eyl.21,39,D,1,1,1,1,1,AKT,
Eyl.21,37,D,1,0,0,0,1,AKT,
Eyl.21,37,D,1,1,1,0,1,AKT,
Eyl.21,37,D,1,1,1,1,0,AKT,
Eyl.21,37,D,1,0,0,0,0,AKT,
Eyl.21,37,D,1,0,0,0,0,AKT,
Eyl.21,37,D,1,0,0,1,1,AKT,
Eyl.21,37,D,1,0,0,0,0,AKT,
Eyl.21,37,D,1,0,0,0,1,AKT,
Eyl.21,37,D,1,0,1,0,0,AKT,
Eyl.21,37,D,1,0,0,0,1,AKT,
Eyl.21,37,D,1,1,1,1,1,AKT,
Eyl.21,37,D,1,0,0,0,0,AKT,
Eyl.21,37,D,1,0,0,0,0,AKT,
Eyl.21,37,D,1,1,1,0,1,AKT,
Eyl.21,37,D,1,0,0,0,0,AKT,
Eyl.21,37,D,1,1,1,0,0,AKT,
Eyl.21,37,D,1,0,0,1,0,AKT,
Eyl.21,37,D,1,1,1,1,1,AKT,
Eyl.21,56,D,1,0,0,0,0,AKT,
Eyl.21,56,D,1,0,1,0,1,AKT,
Eyl.21,56,D,1,1,1,0,1,AKT,
Eyl.21,56,D,1,0,0,1,0,AKT,
Eyl.21,56,D,1,0,0,1,1,AKT,
Eyl.21,56,D,1,0,1,1,1,AKT,
Eyl.21,56,D,1,0,0,0,0,AKT,
Eyl.21,56,D,1,1,1,0,0,AKT,
Eyl.21,56,D,1,1,1,0,0,AKT,
Eyl.21,56,D,1,1,1,0,1,AKT,
Eyl.21,56,D,1,0,0,0,0,AKT,
Eyl.21,56,D,1,1,1,1,0,AKT,
Eyl.21,56,D,1,1,1,1,1,AKT,
Eyl.21,43,D,1,0,0,0,0,AKT,
Eyl.21,43,D,1,0,0,0,1,AKT,
Eyl.21,43,D,1,1,1,1,0,AKT,
Eyl.21,43,D,1,1,1,1,1,AKT,
Eyl.21,14,D,1,1,1,1,1,AKT,
Eyl.21,14,D,1,1,1,1,1,AKT,
Eyl.21,14,D,1,0,0,0,1,AKT,
Eyl.21,14,D,1,0,0,0,0,AKT,
Eyl.21,14,D,1,0,0,0,0,AKT,
Eyl.21,14,D,1,1,1,0,0,AKT,
Eyl.21,14,D,1,0,0,1,0,AKT,
Eyl.21,14,D,1,1,1,1,0,AKT,
Eyl.21,14,D,1,1,1,1,1,AKT,
Eyl.21,16,D,1,0,0,0,0,AKT,
Eyl.21,16,D,1,0,0,0,0,AKT,
Eyl.21,16,D,1,1,1,1,1,AKT,
Eyl.21,16,D,1,0,0,1,0,AKT,
Eyl.21,16,D,1,0,0,0,1,AKT,
Eyl.21,16,D,1,0,0,1,1,AKT,
Eyl.21,16,D,1,0,0,0,0,AKT,
Eyl.21,16,D,1,0,0,0,1,AKT,
Eyl.21,16,D,1,1,1,0,0,AKT,
Eyl.21,16,D,1,0,1,1,0,AKT,
Eyl.21,16,D,1,0,0,1,1,AKT,
Eyl.21,4,D,1,0,0,0,0,AKT,
Eyl.21,4,D,1,1,1,1,0,AKT,
Eyl.21,4,D,1,1,1,1,0,AKT,
Eyl.21,65,D,1,1,1,0,0,AKT,
Eyl.21,65,D,1,1,1,0,1,AKT,
Eyl.21,65,D,1,1,1,1,0,AKT,
Eyl.21,65,D,1,0,0,0,0,AKT,
Eyl.21,65,D,1,1,1,0,0,AKT,
Eyl.21,65,D,1,1,1,1,1,AKT,
Eyl.21,65,D,1,0,0,0,0,AKT,
Eyl.21,65,D,1,1,1,0,0,AKT,
Eyl.21,65,D,1,1,1,0,0,AKT,
Eyl.21,60,D,1,0,0,0,0,AKT,
Eyl.21,60,D,1,0,1,0,1,AKT,
Eyl.21,60,D,1,0,0,1,0,AKT,
Eyl.21,60,D,1,0,0,1,0,AKT,
Eyl.21,60,D,1,0,0,0,0,AKT,
Eyl.21,60,D,1,0,0,1,1,AKT,
Eyl.21,60,D,1,0,0,0,0,AKT,
Eyl.21,60,D,1,0,0,0,0,AKT,
Eyl.21,60,D,1,1,1,0,1,AKT,
Eyl.21,60,D,1,0,0,0,1,AKT,
Eyl.21,60,D,1,0,0,1,0,AKT,
Eyl.21,60,D,1,0,0,1,1,AKT,
Eyl.21,60,D,1,1,1,1,0,AKT,
Eyl.21,67,D,1,0,0,0,0,AKT,
Eyl.21,67,D,1,1,1,0,0,AKT,
Eyl.21,67,D,1,1,1,1,0,AKT,
Eyl.21,67,D,1,1,1,1,1,AKT,
Eyl.21,41,D,1,1,1,0,0,AKT,
Eyl.21,41,D,1,0,0,1,1,AKT,
Eyl.21,41,D,1,1,1,1,1,AKT,
Eyl.21,41,D,1,0,0,0,0,AKT,
Eyl.21,41,D,1,1,1,1,0,AKT,
Eyl.21,41,D,1,1,1,1,1,AKT,
Eyl.21,64,D,1,0,0,1,1,AKT,
Eyl.21,64,D,1,0,1,1,1,AKT,
Eyl.21,64,D,1,1,1,1,1,AKT,
Eyl.21,64,D,1,0,0,0,0,AKT,
Eyl.21,64,D,1,1,1,0,0,AKT,
Eyl.21,64,D,1,1,1,0,0,AKT,
Eyl.21,64,D,1,1,1,0,1,AKT,
Eyl.21,64,D,1,1,1,1,0,AKT,
Eyl.21,18,D,1,0,0,0,0,AKT,
Eyl.21,18,D,1,0,0,0,1,AKT,
Eyl.21,18,D,1,0,0,1,0,AKT,
Eyl.21,18,D,1,0,0,0,1,AKT,
Eyl.21,18,D,1,1,1,0,0,AKT,
Eyl.21,18,D,1,0,0,1,1,AKT,
Eyl.21,18,D,1,1,1,1,1,AKT,
Eyl.21,18,D,1,0,0,0,0,AKT,
Eyl.21,18,D,1,0,0,0,1,AKT,
Eyl.21,18,D,1,1,1,0,1,AKT,
Eyl.21,18,D,1,0,0,0,0,AKT,
Eyl.21,18,D,1,0,0,0,0,AKT,
Eyl.21,18,D,1,0,0,0,1,AKT,
Eyl.21,18,D,1,0,0,0,1,AKT,
Eyl.21,18,D,1,0,0,1,1,AKT,
Eyl.21,18,D,1,1,1,1,0,AKT,
Eyl.21,18,D,1,1,1,1,1,AKT,
Eyl.21,93,A,2,1,1,1,0,UHA,
Eyl.21,93,A,2,0,0,0,0,UHA,
Eyl.21,93,A,1,1,1,0,1,UHA,
Eyl.21,93,A,2,1,1,0,0,UHA,
Eyl.21,93,A,1,0,0,0,1,UHA,
Eyl.21,93,A,2,0,0,1,1,UHA,
Eyl.21,91,A,2,1,1,1,0,UHA,
Eyl.21,91,A,1,1,1,1,1,UHA,
Eyl.21,91,A,1,0,0,1,1,UHA,
Eyl.21,91,A,1,0,0,1,0,UHA,
Eyl.21,91,A,1,1,1,0,1,UHA,
Eyl.21,81,A,1,1,1,1,1,UHA,
Eyl.21,81,A,2,1,1,1,0,UHA,
Eyl.21,81,A,2,0,0,1,1,UHA,
Eyl.21,81,A,1,0,0,1,0,UHA,
Eyl.21,81,A,3,1,1,0,0,UHA,
Eyl.21,81,A,2,1,1,1,1,UHA,
Eyl.21,90,A,3,1,1,1,1,UHA,
Eyl.21,90,A,1,1,1,1,1,UHA,
Eyl.21,65,A,1,1,1,1,1,UHA,
Eyl.21,65,A,1,0,0,0,1,UHA,
Eyl.21,96,A,1,0,0,1,1,UHA,
Eyl.21,94,A,1,1,1,0,1,UHA,
